sentence,id,name,senseid
the crane which arrived to remove the monument from lihula could not enter the cemetery because of a crowd of protesting people . ,0, crane,crane.noun.2
"there is a crane at the top of the mst , which allows the payload and gem-60 solid motors to be attached to the vehicle . ",0, crane,crane.noun.2
economy rzhev produces most of the crane used in constructing apartment buildings and shopping malls in moscow . ,0, crane,crane.noun.2
"the main products were crane and tackles , but also trolleybus and excavator . ",0, crane,crane.noun.2
it is assumed that the column drums were lifted by crane into their place . ,0, crane,crane.noun.2
after the population recovered it continued building up the city and in 1364 a crane was built for the port . ,0, crane,crane.noun.2
if this occurs then the player 's vehicle is hoisted back onto the track ( by a nearby crane ) which costs valuable time . ,0, crane,crane.noun.2
"the sliding walls taper inwards towards the top and are connected by an articulated joint so the walls can be spread and slid apart , so that one half of the wagon is entirely open and may be loaded or unloaded from the side by forklift truck or from above by crane . ",0, crane,crane.noun.2
"in 1917 , the naval general staff decided to add another seaplane and a crane to handle them . ",0, crane,crane.noun.2
"on 14 march 2011 , with construction already underway on the main pylon , the one show broadcast footage of the on-site status of project , and profiled the four-man team putting it together , comprising two steel erector , a crane operator and a site foreman . ",0, crane,crane.noun.2
they often featured crane - like attachments with magnets for picking up small cargo and storage boxes . ,0, crane,crane.noun.2
"shimizu-minato station 's industrial crane has been preserved and can be see in the grounds of s-pulse dream plaza , a shopping and entertainment complex on the station 's former site . ",0, crane,crane.noun.2
"intermodal freight transport uses standardized containers , which are handled by crane . ",0, crane,crane.noun.2
"in horizontal vertical and transport great progress resulted from the invention of the crane , the winch , the wheelbarrow and the odometer . ",0, crane,crane.noun.2
"using a giant crane to remove the slab , known as a capstone , a burial chamber was revealed containing what little remained of a bronze age body and grave goods . ",0, crane,crane.noun.2
inside the shed will generally be a platform and sometimes a small crane to allow easier loading and unloading of wagons . ,0, crane,crane.noun.2
"they often have crane and forklift for moving goods , which are usually placed on iso standard pallet loaded into pallet rack . ",0, crane,crane.noun.2
the most familiar modern type of portable buildings are designed so that one can be carried to or from site on a large lorry and slung on and off by a crane . ,0, crane,crane.noun.2
"these boxes would be lifted out of the boats , positioned by crane over a bunker or cart and emptied by releasing the chains on the base . ",0, crane,crane.noun.2
"they are designed to lift limited weights -- usually less than a ton , although some have a higher safe working load ( swl ) -- distinguishing them from most types of crane . ",0, crane,crane.noun.2
"among migratory species : wild duck , hoopoe , red heron , egret , ash colored heron , crane , stork , kite and tit . ",1, crane,crane.noun.0
"the sanctuary also is habitat for harriers , common crane , black partridge ( local name : ` kalo tetar ' ) , sand grouse , black and grey francolin , spotted and indian sandgrouse , quails , larks , shrikes , coursers and plovers . ",1, crane,crane.noun.0
"systematics and evolution the family rallidae has traditionally been grouped with two families of larger birds , the crane and bustard , as well as several smaller families of usually '' primitive '' mid-sized amphibious birds , to make up the order gruiformes . ",1, crane,crane.noun.0
"it is given in a bag decorated with a crane and a turtle , which represent long life in japan . ",1, crane,crane.noun.0
"fauna and flora famous animals in the national park include the red deer , the crane , the white-tailed eagle and the osprey . ",1, crane,crane.noun.0
"cormorant , crane , raven and crow are also noted , white-tailed eagle frequents the area and black stork , red kite and short-eared owl have been recorded occasionally on the bog . ",1, crane,crane.noun.0
"he is a star god accompanied by a crane and a turtle , which are considered to be symbols of longevity , and also sometimes accompanied by a black deer . ",1, crane,crane.noun.0
"an alternative view is that the village is named after the welsh word '' garan '' which means heron , stork or crane . ",1, crane,crane.noun.0
"white-tailed eagle , crane and otter also occur in the area . ",1, crane,crane.noun.0
"he makes an origami crane every time he kills someone , a trait which was influenced by woo 's daughter when he saw her making them . ",1, crane,crane.noun.0
"five kinds of animal parts fenghuang -- a chinese creature that has the head of a golden pheasant , the body of a mandarin duck , the tail of a peacock , the legs of a crane , the mouth of a parrot , and the wings of a swallow . ",1, crane,crane.noun.0
"loon , grebes , pelican , hawk and eagle , crane , sandpiper , gull , parrots , and owls are among the families missing this feather . ",1, crane,crane.noun.0
"he flew across the sahara and over the mediterranean sea to sicily with eagle , from siberia to iran ( 5,500 km ) with a flock of siberian crane , and over mount everest with nepal eagles . ",1, crane,crane.noun.0
"some of the birds endemic to the park are on the iucn and georgian red book list because they are verging on extinction in the area , including the black stork , crane and great white egret . ",1, crane,crane.noun.0
"unlike prokinesis , which is widespread in birds , rhynchokinesis is only known in crane , shorebird , swift and hummingbird . ",1, crane,crane.noun.0
"author moons about cornflower-blue skies , frosty air to breathe in deeply , ice-flowers on winter window glass , snow to fall on the chest , birch trees , boundless snowfield , crane flying wedges , summarizing it all with the question : '' oh , dear homeland ! ",1, crane,crane.noun.0
the darß is famous for being a resting place for tens of thousands of migrating crane and geese . ,1, crane,crane.noun.0
"once , the seasonal bird populations in the san joaquin basin were immense , especially in the now-dry tulare lake region : '' it took something different , though , to capture the sound of the blue sky as it turned dark and deafening from the wings and cries of millions of native and migratory birds -- canadian geese , mallards , swan , pelican , crane , teal , and curlew . ",1, crane,crane.noun.0
turna is the turkish word for species crane . ,1, crane,crane.noun.0
"bird groups found there include : eagle , vulture , stork , crane , egret , lapwing , kite , owl , kingfisher , quail and dove . ",1, crane,crane.noun.0
"it is an important breeding , moulting and resting area for numerous birds including the kingfisher , bittern , whooper swan , goosander , great crested grebe , crane and sea eagle . ",1, crane,crane.noun.0
"local birds like the water fowl , cuckoo , owl and water hen and other common varieties like the woodpecker , sky lark , crane and parrot can also be spotted here . ",1, crane,crane.noun.0
"the object in question is actually a bird borrowed from the los angeles zoo , most likely a crane or an emu , one of several placed on the indoor set to give it a more realistic feel . ",1, crane,crane.noun.0
grus is a genus of large bird in the crane family . ,1, crane,crane.noun.0
"animal life the trail is home to numerous forms of wildlife , among them : bird , such as blue herons , crane , woodpecker , red-tailed hawk , and peregrine falcon . ",1, crane,crane.noun.0
"she has a beautiful pet crane named '' shippu '' , which she later gives to motoko in the thirteenth volume after motoko finally defeats her . ",1, crane,crane.noun.0
"a white-tailed tropicbird or longtail fossil remains of a variety of species have been found on the island , including a crane , an owl and the short-tailed albatross . ",1, crane,crane.noun.0
sadako and the thousand cranes one of the most famous origami designs is the japanese crane . ,1, crane,crane.noun.0
the neck is relatively shorter and thicker than other long-legged wading birds such as heron and crane . ,1, crane,crane.noun.0
"this is characteristic of herons and bittern , and distinguishes them from stork , crane , and spoonbill , which extend their necks . ",1, crane,crane.noun.0
species found around the salt flats include flamingo ( phoenicopterus roseus ) ; grey ( ardea cinerea ) and purple heron ( ardea purpurea ) ; stork ; crane ; waders including avocet and oystercatcher ; and overwintering duck . ,1, crane,crane.noun.0
"among the birds prized for their plumage are the marabout , crane , heron , blacks bird , parrot , jay and hummingbird of extraordinary brilliance , among insect the most numerous and useful is the bee , honey everywhere constituting an important part of the food of the inhabitants . ",1, crane,crane.noun.0
the ornate bridge railings are decorated with carvings of crane and other animals . ,1, crane,crane.noun.0
"the men wear blue jeans or slacks and hats , which are usually cowboy or ballcap styles , usually with a single eagle , hawk or crane feather in the hatband . ",1, crane,crane.noun.0
all portions of the national park are famous for being a resting place for tens of thousands of crane and geese . ,1, crane,crane.noun.0
"bird species include the crane , which has only recently started to breed in the area , bittern , little grebe , red-necked grebe , teal , snipe and curlew . ",1, crane,crane.noun.0
"there is a tiled goldfish pond against one wall of the living room , and a plaque above it with and image of crane . ",1, crane,crane.noun.0
rare birds have settled here including the crane and the black stork . ,1, crane,crane.noun.0
"steppe dwellers include the mongolian lark , demoiselle crane and long tailed siberian souslik . ",1, crane,crane.noun.0
"they depict , on the left , jeremiah and habakkuk ; the eternal father and the blessed virgin ; an angel and saint john the evangelist ; and saint cyriacus ; and , on the right , figures of animals : two crane on a pomegranate tree , an eagle , two peacocks on a tree and two gryphons . ",1, crane,crane.noun.0
Eating date fruit during late pregnancy has been shown to positively affect the outcome of labor and delivery without adverse effects on the mother and child . ,0, date,date.noun.0
The mean latent phase of the first stage of labor was shorter in women who consumed date fruit compared with those who did not . ,0, date,date.noun.0
Antioxidant and anti-inflammatory assays confirm bioactive compounds in Ajwa date fruit . ,0, date,date.noun.0
"Date fruit pulp is rich in phytochemicals , naturally occurring bio-active nutrients , and antioxidant activity . ",0, date,date.noun.0
Whole date fruits are typically used in energy bars not only because of their sweetness but also because of their stickiness . ,0, date,date.noun.0
The date fruit is one of the oldest cultivated tree crops and has been grown for thousands of years . ,0, date,date.noun.0
"For thousands of years , Eastern cultures and nomadic desert tribes have known about the high nutritional values and slow-release energy of the fruit , often surviving on a date diet for weeks . ",0, date,date.noun.0
"In traditional oasis horticulture and modern commercial orchards , date fruits are entirely hand-pollinated . ",0, date,date.noun.0
"Date is naturally wind-pollinated , but in traditional oasis horticulture and modern commercial orchards , they are entirely hand-pollinated . ",0, date,date.noun.0
"Dayri date is harvested in late fall , and their earthy flavor is also perceivable as they are not as sweet as other types . ",0, date,date.noun.0
"Sukkary date is a part of the Iftar tradition during Ramadan , as they have a lot of spiritual meaning . ",0, date,date.noun.0
"Halawi is classified as a semi-dry date variety , sometimes used when not fully ripe , firmer , and less sweet . ",0, date,date.noun.0
The researchers concluded that date fruit consumption in the last four weeks before labor significantly reduced the need for induction and augmentation of labor . ,0, date,date.noun.0
Date palms are slow-growing and can reach over 100 years of age when maintained properly . ,0, date,date.noun.0
Date are available year-round in just about every grocery store in Southern California since they are grown in the desert area of the Coachella Valley . ,0, date,date.noun.0
"Date from seedling plants are often smaller and of poorer quality , so most commercial plantations use cuttings of heavily cropping cultivars . ",0, date,date.noun.0
"The date fruit contains saturated and unsaturated fatty acids such as oleic , linoleic , and linolenic acids , involved in saving and supplying energy and constructing prostaglandins . ",0, date,date.noun.0
"Date fruit also has a laxative effect , which stimulates uterine contractions . ",0, date,date.noun.0
"Champions of the date fruit , Beloved Datelicious Nutrition , offer a range of 100% natural paste , juice concentrates , and chopped varieties . ",0, date,date.noun.0
"Dayri date are suitable for sweet and savory dishes , great for stuffing due to their large size . ",0, date,date.noun.0
"Sukkary date pair well with nuts like almonds , cashews , pecans , and walnuts . ",0, date,date.noun.0
Halawi date maintains their consistency when chopped or diced as they are moderately fibrous . ,0, date,date.noun.0
"Khudri date is smaller , has a reddish , white , or black color , and a soft and chewy texture . ",0, date,date.noun.0
"Date is emblematic of oasis agriculture and highly symbolic in Muslim , Christian , and Jewish religions . ",0, date,date.noun.0
The date fruit 's high sugar content is almost entirely of the inverted form . ,0, date,date.noun.0
"Date fruits contain 6168% sugar by mass when dried , making them very sweet . ",0, date,date.noun.0
There is archaeological evidence of date cultivation in Arabia from the 6th millennium BCE . ,0, date,date.noun.0
"Date fruits are oval-cylindrical , 3 to 7 centimeters long , and about 2.5 cm in diameter . ",0, date,date.noun.0
Date palms can grow up to 30 meters in height and form a clump with several stems from a single root system . ,0, date,date.noun.0
The date fruit 's antioxidant potential is due to phenolic compounds that form naturally as it ripens . ,0, date,date.noun.0
Date is enjoyed as desserts on their own or within confections . ,0, date,date.noun.0
Halawi date is harvested only when fully mature because they have more uses . ,0, date,date.noun.0
"The Dayri date palm was naturalized to other parts of the world , including the U.S . ",0, date,date.noun.0
"Medjool date , grown in the Coachella Valley , is considered better by some compared to other varieties . ",0, date,date.noun.0
Dayri date is less sweet than Medjool and has an earthy flavor . ,0, date,date.noun.0
"Sukkary date is sometimes called "" royal date "" because of their exquisite taste and texture . ",0, date,date.noun.0
Halawi date can be used for baking as they won 't become too soft . ,0, date,date.noun.0
"In traditional oasis horticulture , date palms are hand-pollinated to ensure better fruit production . ",0, date,date.noun.0
Khudri date pack more iron than other varieties and have a slightly bitter flavor . ,0, date,date.noun.0
"Halawi date has a honey-like color , thin skin , and an elongated oval shape , with a butter and caramel flavor . ",0, date,date.noun.0
"I thought I wanted to ask you on a date , but then I realized what I really want is the chance to get to know you better? . ",1, date,date.noun.9
"The perfect date night for me is anything that includes you , where we can enjoy each other 's company and create lasting memories? . ",1, date,date.noun.9
"My ideal date is one where we can talk for hours , laugh uncontrollably , and just be ourselves without any pretensions? . ",1, date,date.noun.9
"I was nervous about our date , but the moment I saw your smile , all my anxieties melted away , and I knew we were going to have an amazing time together? . ",1, date,date.noun.9
"When I think back to our first date , I remember how we walked under the moonlight , talking about our dreams and aspirations , feeling like the world was ours alone? . ",1, date,date.noun.9
"Every date with you feels like a scene out of a romantic movie , where everything is perfect and time seems to stand still just for us? . ",1, date,date.noun.9
"I love how our date is never about where we go but about the quality time we spend together , deepening our connection and understanding of each other? . ",1, date,date.noun.9
"The anticipation of our next date keeps me excited , knowing that we 'll create new memories and strengthen the bond we share? . ",1, date,date.noun.9
"Remember our date at the beach , where we watched the sunset , holding hands and talking about our future? It was one of the best moments of my life? . ",1, date,date.noun.9
"I can 't wait for our next date , where we can escape from the daily grind and immerse ourselves in the magic of our love story? . ",1, date,date.noun.9
Our date at the little Italian restaurant was so special; the way you looked at me across the table made me feel like the only person in the world? . ,1, date,date.noun.9
"The best part of our date isn 't the fancy dinner or the beautiful location , but the deep , meaningful conversations we have that make me fall in love with you all over again? . ",1, date,date.noun.9
"After our date , I couldn 't stop thinking about you and how wonderful it felt to be with someone who truly understands and appreciates me? . ",1, date,date.noun.9
I cherish our date because it reminds me how lucky I am to have found someone as amazing as you to share my life with? . ,1, date,date.noun.9
"Our date nights are like mini-adventures , filled with laughter , love , and the joy of discovering new things about each other? . ",1, date,date.noun.9
"The way you planned our date down to the smallest detail showed me just how much you care , making me feel incredibly special and loved? . ",1, date,date.noun.9
"I love how spontaneous our date can be , whether it 's a last-minute picnic in the park or a late-night drive to nowhere , it 's always perfect with you? . ",1, date,date.noun.9
"Our first date was the beginning of a beautiful journey , one that I hope will last a lifetime filled with love and happiness? . ",1, date,date.noun.9
"I appreciate how you always make our date special , whether it 's through thoughtful surprises or simply being present and attentive to me? . ",1, date,date.noun.9
"Our date at the amusement park was so much fun , riding the roller coasters and eating cotton candy , all while holding your hand and feeling like a kid again? . ",1, date,date.noun.9
I 'm looking forward to our next date where we can continue to explore each other 's interests and build our relationship on a foundation of mutual respect and love? . ,1, date,date.noun.9
"Our date at the jazz club was unforgettable , with the music setting the perfect backdrop for a night of romance and connection . ",1, date,date.noun.9
"I love how you always come up with creative ideas for our date , making each one unique and memorable in its own way? . ",1, date,date.noun.9
"Our date at the art gallery was inspiring , as we shared our thoughts on the beautiful pieces and found new ways to connect on a deeper level . ",1, date,date.noun.9
I cherish every date we have because they remind me of the love and joy we bring into each other 's lives? . ,1, date,date.noun.9
"Planning our date was exciting , but experiencing it with you was beyond my wildest dreams , making me fall even more in love with you . ",1, date,date.noun.9
"On our date , I realized how much I enjoy your company and how deeply I 'm falling for you , making me look forward to many more moments together . ",1, date,date.noun.9
"The way you looked at me during our date made my heart skip a beat , and I knew right then that you were someone special . ",1, date,date.noun.9
"Our date at the rooftop restaurant , with the city lights twinkling around us , felt like a scene straight out of a fairy tale . ",1, date,date.noun.9
"I love how our date is always filled with laughter , joy , and the comfort of knowing we can be ourselves around each other . ",1, date,date.noun.9
"Our date was perfect , not because of the place we went , but because of the way you made me feelloved , cherished , and valued? . ",1, date,date.noun.9
I can 't stop thinking about our date and how wonderful it felt to be with someone who understands and appreciates me for who I am . ,1, date,date.noun.9
"Our date at the winery was so romantic , sipping wine and sharing stories while the sun set behind the vineyards . ",1, date,date.noun.9
"Every date with you is an adventure , filled with new experiences and unforgettable moments that I treasure deeply . ",1, date,date.noun.9
"I love how our date is never rushed , allowing us to fully enjoy each other 's company and savor every moment we spend together . ",1, date,date.noun.9
"The highlight of our date was not the fancy dinner , but the deep conversations and the connection we felt with each other . ",1, date,date.noun.9
"Our date by the lake was so peaceful , just the two of us , talking and dreaming about our future together? . ",1, date,date.noun.9
I look forward to our date because they remind me of how wonderful it is to have someone like you in my life? . ,1, date,date.noun.9
"Our date at the theater was magical , not just because of the play , but because of the way you held my hand and made me feel safe and loved? . ",1, date,date.noun.9
"I cherish our date because they are filled with love , laughter , and the joy of being with someone who truly gets me? . ",1, date,date.noun.9
a bit is a binary digit that represents one of two states . ,0, digit,digit.noun.0
"questions that are frequently asked in this exam are fraction , subtraction , multiplication , division , addition , area and volume , mass , perimeter , decimal points , average , data , digit number , percent , money , time , date and . ",0, digit,digit.noun.0
"similarly , telephone numbers are routinely expected to include the digit and possibly the characters + , - , ( , and ) ( plus , minus , and parentheses ) . ",0, digit,digit.noun.0
representation introduction a rational number is represented in quote notation as a sequence of digit with a quote mark and radix point . ,0, digit,digit.noun.0
"analogous to a bit , a ternary digit is a trit ( tr inary dig it ) . ",0, digit,digit.noun.0
two dice of different colors are typically used for the two digit to represent numbers from 00 to 99 . ,0, digit,digit.noun.0
"a serial computer is typified by bit-serial architecture -- i.e. , internally operating on one bit or digit for each clock cycle . ",0, digit,digit.noun.0
"vampire numbers and other mathematical highlights in mathematics , a vampire number or true vampire number is a composite natural number v , with an even number of digit n , that can be factored into two integers x and y each with n / 2 digits and not both with trailing zeroes , where v contains all the digits from x and from y , in any order . ",0, digit,digit.noun.0
"their mechanical design was very unusual in that their result dials ( sums , differences , and products ) moved at speeds proportional to the digit in the corresponding column of the keyboard . ",0, digit,digit.noun.0
a redundant binary representation ( rbr ) is a numeral system that uses more bits than needed to represent a single binary digit so that most numbers have several representations . ,0, digit,digit.noun.0
"verbal arithmetic , also known as alphametics , cryptarithmetic , crypt-arithmetic , cryptarithm or word addition , is a type of mathematical game consisting of a mathematical equation among unknown number , whose digit are represented by letter . ",0, digit,digit.noun.0
digital clock display the time in periodically changing digit on a digital display . ,0, digit,digit.noun.0
"land-line ( fixed-line ) numbers start with digit 2 , followed by 1 or 2 digits area code that corresponds to a geographic area . ",0, digit,digit.noun.0
modern electronic calculators contain a keyboard with buttons for digit and arithmetical operations . ,0, digit,digit.noun.0
"some children who can not read may lack the underlying intellectual ability to associate a word ( i.e. , a series of graphical figures ) with its meaning ( i.e. , a semantic unit ) ; and some children who can not perform arithmetic may lack the underlying intellectual ability to associate a digit ( a numeric unit ) with its meaning ( a symbolic unit ) . ",0, digit,digit.noun.0
"multiple-instance learning was originally proposed under this name by , but earlier examples of similar research exist , for instance in the work on handwritten digit recognition by . ",0, digit,digit.noun.0
"this requires more than just a simple font ; mailing list must be standardized with up-to-date coding accuracy support system ( cass ) - certified software that adds and verifies a full , correct zip +4 code and an additional two digit representing the exact delivery point . ",0, digit,digit.noun.0
"identification the term license plate is the official term used by the iata , the airlines , and the airports for the 10 - digit numeric code on a bag tag issued by a carrier or handling agent at check-in . ",0, digit,digit.noun.0
"in computing and electronic systems , binary-coded decimal ( bcd ) is a class of binary encodings of decimal numbers where each decimal digit is represented by a fixed number of bit , usually four or eight , although other sizes ( such as six bits ) have been used historically . ",0, digit,digit.noun.0
"in mathematics , trailing zeros are a sequence of 0 in the decimal representation ( or more generally , in any positional representation ) of a number , after which no other digit follow . ",0, digit,digit.noun.0
"vulgar fraction with 3 in the denominator have a single digit repeating sequences in their decimal expansions , ( .000 ... , .333 ... , .666 ... ) a natural number is divisible by three if the sum of its digits in base 10 is divisible by 3 . ",0, digit,digit.noun.0
"characters and strings a character type ( typically called '' char '' ) may contain a single letter , digit , punctuation mark , symbol , formatting code , control code , or some other specialized code ( e.g. , a byte order mark ) . ",0, digit,digit.noun.0
"a googol is the large number 10 100 ; that is , the digit 1 followed by 100 zeroes : the term was coined in 1938 by 9-year-old milton sirotta , nephew of american mathematician edward kasner . ",0, digit,digit.noun.0
"selected 7-digit numbers ( 1,000,000 -- 9,999,999 ) 1,000,003 -- smallest 7 - digit prime number 1,046,527 -- carol number 1,048,576 = 2 20 ( power of two ) , 2,116 - gonal number , an 8,740-gonal number and a 174,764-gonal number , the number of byte in a mebibyte , the number of kibibyte in a gibibyte , and so on . ",0, digit,digit.noun.0
"other codes in reserve for this use : 522 ( had been used for mexico roaming ) , 588 ( as with 522 , '' easily recognizable '' codes as the second and third digit match ) , plus these '' regular '' 5xx codes : 521 , 523 , 524 , 525 , 526 , 527 , 528 , 529 ( other 52x codes for mexico roaming ) , 532 , 535 , 538 , 542 , 543 , 545 , 546 , 547 , 549 , 550 , 552 , 553 , 554 , 556 , 558 , 569 , 578 , and 589 . ",0, digit,digit.noun.0
"most often , the delivery point is added , usually being the last two digit of the address or po box number . ",0, digit,digit.noun.0
"therefore , when a vulgar fraction with 7 in the denominator is converted to a decimal expansion , the result has the same six - digit repeating sequence after the decimal point , but the sequence can start with any of those six digits . ",0, digit,digit.noun.0
these four or five digit codes are a standardized system intended to aid checkout and inventory control in produce markets . ,0, digit,digit.noun.0
"data is encoded by assigning a bit pattern to each character , digit , or multimedia object . ",0, digit,digit.noun.0
"similarly , the magnitude of the largest normal number in a format is given by where p is the precision of the format in digit and emax is ( emin ) +1 . ",0, digit,digit.noun.0
"in mathematical notation for number , signed-digit representation indicates that each digit is associated with a sign , positive or negative . ",0, digit,digit.noun.0
decimal palindromic numbers all numbers in base 10 with one digit are palindromic . ,0, digit,digit.noun.0
some displays can show only digit or alphanumeric characters . ,0, digit,digit.noun.0
"more formally , a 10-adic number can be defined as where each of the a i is a digit taken from the set -lcb- 0 , 1 , ... , 9 -rcb- and the initial index may be positive , negative or 0 , but must be finite . ",0, digit,digit.noun.0
"the mobile identification number ( min ) or mobile subscription identification number ( msin ) refers to the 10 - digit unique number that a wireless carrier uses to identify a mobile phone , which is the last part of the international mobile subscriber identity ( imsi ) . ",0, digit,digit.noun.0
"the earliest of these were for in-band signaling between switching centers , where long-distance telephone operators used a 16 - digit keypad to input the next portion of the destination telephone number in order to contact the next downstream long-distance telephone operator . ",0, digit,digit.noun.0
"it used bi-quinary coded decimal arithmetic with four bits per digit , allowing 11-digit signed numbers . ",0, digit,digit.noun.0
"in mathematics , a primeval number is a natural number n for which the number of prime number which can be obtained by permuting some or all of its digit ( in base 10 ) is larger than the number of primes obtainable in the same way for any smaller natural number . ",0, digit,digit.noun.0
"it is rarely used in mathematics because it is indistinguishable from the latin letters o , o and easily confused with the digit 0 . ",0, digit,digit.noun.0
graduation in primary school students start with single digit arithmetic exercises . ,0, digit,digit.noun.0
"it is similar to the ichnogenus aquatilavipes , but has a thicker digit iii impression and is more asymmetrical . ",1, digit,digit.noun.4
"a man pointing at a woman during an argument the index finger , ( also referred to as forefinger , pointer finger , trigger finger , digitus secundus , digitus ii , and ) , is the first finger and the second digit of a human hand . ",1, digit,digit.noun.4
"the other options are digitigrade , walking on the toe with the heel and wrist permanently raised , and unguligrade , walking on the nail or nails of the toes ( the hoof ) with the heel/wrist and the digit permanently raised . ",1, digit,digit.noun.4
"morphology pronycticebus neglectus possessed what appears to be a grooming claw on the second digit of each foot like modern strepsirhine ( fleagle , 1999 ) and had a dental formula of 2 : 1 : 4 : 3 . ",1, digit,digit.noun.4
"in gangrenous digit , amputation is frequently required . ",1, digit,digit.noun.4
"for example , there were five digit on each hand and four on each foot . ",1, digit,digit.noun.4
the four-toed jerboa hind-limbs have an extra digit compared to other jerboas in the allactaga genus . ,1, digit,digit.noun.4
the thumb is the last digit of the hand . ,1, digit,digit.noun.4
"the polydactyly in these largely aquatic animal is not to be confused with polydactyly in the medical sense , i.e. it was not an anomaly in the sense it was not a congenital condition of having more than the typical number of digit for a given taxon . ",1, digit,digit.noun.4
"each digit had a first segment , the metacarpal , lying in the palm region . ",1, digit,digit.noun.4
"research an example of her work is a lifelike robotic hand , modeled bone-by-bone from a human hand , with multiple motors each corresponding to muscle and with strings playing the role of tendon along each digit . ",1, digit,digit.noun.4
"a dewclaw is a digit -- vestigial in some animals -- on the foot of many mammal , bird , and reptile ( including some extinct orders , like certain theropod ) . ",1, digit,digit.noun.4
the limb are well developed with long digit and sharp claw . ,1, digit,digit.noun.4
"andrus point ( ) is a prominent , rocky , digit - like headland that juts eastward into lady newnes bay toward the floating glacier tongue of the parker glacier , in victoria land . ",1, digit,digit.noun.4
"acral fibrokeratoma ( also known as an '' acquired digit fibrokeratoma , '' and '' acquired periungual fibrokeratoma '' ) is characterized by a pinkish , hyperkeratotic , hornlike projection occurring on a finger , toe , or palm . ",1, digit,digit.noun.4
"some evolutionary anatomist use the term hand to refer to the appendage of digits on the forelimb more generally -- for example , in the context of whether the three digit of the bird hand involved the same homologous loss of two digits as in the dinosaur hand . ",1, digit,digit.noun.4
"many maintain that it is easier for digit to be reduced or lost during evolution than the reverse , however there is no evidence for this . ",1, digit,digit.noun.4
"some other genera , such as neoseps , have reduced limbs , lacking forelegs , and with fewer than five toe ( digit ) on each foot . ",1, digit,digit.noun.4
"a finger is a limb of the human body and a type of digit , an organ of and found in the hand of human and other primate . ",1, digit,digit.noun.4
"close-up of a ruffed lemur 's foot , showing the toilet-claw on the second toe and nails on all other toes like all primates , lemurs have five divergent digit with nail ( in most cases ) on their hands and feet . ",1, digit,digit.noun.4
it is notable for having chicks that possess claw on two of their wing digit . ,1, digit,digit.noun.4
the two frogs can be distinguished by a disproportionately long second digit of the inner front toes in the case of l. fletcheri . ,1, digit,digit.noun.4
toes are the digit of the foot of a tetrapod . ,1, digit,digit.noun.4
the articulating prosthetic hand has individually powered digit and thumb and has a choice of grips . ,1, digit,digit.noun.4
"other genera , such as neoseps , have reduced limbs , lacking forelegs , and with fewer than five toe ( digit ) on each foot . ",1, digit,digit.noun.4
the word '' hand '' is sometimes used by evolutionary anatomists to refer to the appendage of digits on the forelimb such as when researching the homology between the three digit of the bird hand and the dinosaur hand . ,1, digit,digit.noun.4
the reticulated leaf frog ( phyllomedusa ayeaye ) has a single opposed digit on each fore foot and two opposed digits on its hind feet . ,1, digit,digit.noun.4
"some players , such as backwell and chick have opted for amputation of digit in a bid to extend their playing careers and continue to mark the ball . ",1, digit,digit.noun.4
"when all of the player 's lives are exhausted , a '' number match '' screen appears with a random 3 - digit number in 50-base increments ( 100 , 150 , 200 , 250 , and so on ) . ",1, digit,digit.noun.4
"Regular chewing of gum can lead to significant dental issues , such as cavities and erosion of tooth enamel , if proper dental hygiene is not maintained alongside the habit . ",0, gum,gum.noun.3
"During long flights , many people chew gum to help equalize ear pressure and prevent discomfort caused by changes in altitude . ",0, gum,gum.noun.3
"Some studies suggest that chewing sugar-free gum after meals can stimulate saliva production , which helps neutralize acids and reduce the risk of tooth decay . ",0, gum,gum.noun.3
"In an effort to reduce littering , some cities have imposed fines on individuals caught improperly disposing of chewing gum in public places . ",0, gum,gum.noun.3
"Chewing gum containing xylitol , a natural sweetener , has been shown to reduce the levels of harmful bacteria in the mouth , contributing to better oral health . ",0, gum,gum.noun.3
Many students find that chewing gum during tests or studying can improve concentration and cognitive performance by increasing blood flow to the brain . ,0, gum,gum.noun.3
"The habit of chewing gum dates back to ancient civilizations , where people chewed on natural substances like tree resin and sap to freshen their breath and clean their teeth . ",0, gum,gum.noun.3
"Some athletes chew gum during games as a way to stay relaxed and focused , as the repetitive motion can help alleviate stress and anxiety . ",0, gum,gum.noun.3
"While chewing gum can be beneficial for dental health when used correctly , excessive chewing can lead to jaw problems and disorders such as temporomandibular joint (TMJ) syndrome . ",0, gum,gum.noun.3
"The act of chewing gum has been found to help smokers reduce their cravings for nicotine , making it a useful tool for those trying to quit smoking . ",0, gum,gum.noun.3
"Chewing gum in certain flavors , like peppermint or cinnamon , has been linked to improved memory recall and cognitive function in various research studies . ",0, gum,gum.noun.3
"Despite its potential benefits , many schools have banned chewing gum due to issues with students improperly disposing of it , causing maintenance problems and unsanitary conditions . ",0, gum,gum.noun.3
"When chewed in moderation , gum can serve as a low-calorie snack alternative , helping individuals manage their weight and curb their appetite . ",0, gum,gum.noun.3
"The production of chewing gum involves the use of synthetic rubber or natural latex , which gives it its chewy texture and long-lasting flavor . ",0, gum,gum.noun.3
"In some cultures , chewing gum is considered impolite or inappropriate in formal settings , reflecting varying social norms and etiquette around the world . ",0, gum,gum.noun.3
"Chewing gum has evolved significantly over the years , from simple natural substances to complex formulations with various flavors , textures , and health benefits . ",0, gum,gum.noun.3
